Plot 3 2021-06-28T151158668.fcf

,,,,El1.Average,El2.Average,El3.Average
Emissivity,,,,0.30000001192092896,0.30000001192092896,0.30000001192092896
Distance,,,,0.30000001192092896,0.30000001192092896,0.30000001192092896
Reflected temperature,,,,22.9999942779541,22.9999942779541,22.9999942779541
Location X,,,,148,250,351
Location Y,,,,242,244,245
Size X,,,,19,17,17
Size Y,,,,14,14,12
Surface (pixels),,,,199,175,151

Date,Time,Milliseconds,Relative time,El1.Average,El2.Average,El3.Average
28/06/2021,15:26:43,240,884.8,480.666450538827,470.777848772321,463.42339986839
28/06/2021,15:26:43,400,884.96,480.573552423985,470.668898751395,463.369813830647
28/06/2021,15:26:43,560,885.12,480.620802989557,470.651009695871,463.302611092069
28/06/2021,15:26:43,720,885.28,480.567110454617,470.635531354632,463.341552532272
28/06/2021,15:26:43,880,885.44,480.464358382489,470.68292515346,463.364053688302
28/06/2021,15:26:44,040,885.6,480.30717889987,470.557121233259,463.257154856297
28/06/2021,15:26:44,200,885.76,480.265104207561,470.36899483817,463.1435546875
28/06/2021,15:26:44,360,885.92,480.25711672989,470.419698486328,463.105819398994
28/06/2021,15:26:44,520,886.08,480.214316823375,470.394887520926,462.995148513491
28/06/2021,15:26:44,680,886.24,480.157780786256,470.390034877232,463.06061579218
28/06/2021,15:26:44,840,886.4,480.257890250815,470.439768415179,463.135379412316
28/06/2021,15:26:45,000,886.56,480.301343294843,470.47042061942,463.101007322602
28/06/2021,15:26:45,160,886.72,480.27618239513,470.364332275391,463.069943863825
28/06/2021,15:26:45,320,886.88,480.144787198934,470.243482491629,463.031184316471
28/06/2021,15:26:45,480,887.04,480.210758075043,470.1146597726,463.037256708208
28/06/2021,15:26:45,640,887.2,480.099210806228,470.266768101284,462.863549440902
28/06/2021,15:26:45,800,887.36,479.95334629078,470.189087262835,462.833096737893
28/06/2021,15:26:45,960,887.52,479.933076331364,470.134056396484,462.790522291171
28/06/2021,15:26:46,120,887.68,479.79861802911,470.094064418248,462.646949212283
28/06/2021,15:26:46,280,887.84,479.724907496467,469.938298863002,462.598005686375
28/06/2021,15:26:46,440,888,479.633652883558,469.912870221819,462.484861260218
28/06/2021,15:26:46,600,888.16,479.641464156721,469.83508492606,462.340286153831
28/06/2021,15:26:46,760,888.32,479.576286277579,469.762325090681,462.438704332769
28/06/2021,15:26:46,920,888.48,479.512685957865,469.772826276507,462.338345559228
28/06/2021,15:26:47,080,888.64,479.375956319684,469.797376883371,462.279831235772
28/06/2021,15:26:47,240,888.8,479.437637712488,469.689696742467,462.257995403366
28/06/2021,15:26:47,400,888.96,479.391236885109,469.595912737165,462.215369016129
28/06/2021,15:26:47,560,889.12,479.304794234846,469.596313999721,462.058009267643
28/06/2021,15:26:47,720,889.28,479.381699758558,469.566244245257,462.045930167697
28/06/2021,15:26:47,880,889.44,479.367904279699,469.512164481027,461.986199385283
28/06/2021,15:26:48,040,889.6,479.222672505594,469.465645751953,461.985339840516
28/06/2021,15:26:48,200,889.76,479.169724200838,469.376771414621,461.826739987001
28/06/2021,15:26:48,360,889.92,479.049303371104,469.355161655971,461.773876265974
28/06/2021,15:26:48,520,890.08,478.971330345576,469.378772321429,461.765134091409
28/06/2021,15:26:48,680,890.24,478.967365974158,469.281347830636,461.731310105482
28/06/2021,15:26:48,840,890.4,478.774837628082,469.18072719029,461.716240889189
28/06/2021,15:26:49,000,890.56,478.764480667498,469.101558663504,461.509295937241
28/06/2021,15:26:49,160,890.72,478.83653987712,469.225444161551,461.675899884559
28/06/2021,15:26:49,320,890.88,478.749581648477,469.198973388672,461.677175357642
28/06/2021,15:26:49,480,891.04,478.83975235062,469.150762067522,461.566480421862
28/06/2021,15:26:49,640,891.2,478.821825650469,469.100530831473,461.539085539761
28/06/2021,15:26:49,800,891.36,478.792747765929,469.085967320033,461.56564351265
28/06/2021,15:26:49,960,891.52,478.63344677489,468.988639787946,461.453127223135
28/06/2021,15:26:50,120,891.68,478.518550853633,468.897048165458,461.365258223174
28/06/2021,15:26:50,280,891.84,478.58086529449,468.942589111328,461.283837728942
28/06/2021,15:26:50,440,892,478.446822276667,468.810479561942,461.234988787316
28/06/2021,15:26:50,600,892.16,478.471187419029,468.829579554967,461.200669648632
28/06/2021,15:26:50,760,892.32,478.432059129878,468.749370117187,461.127790842625
28/06/2021,15:26:50,920,892.48,478.281318702889,468.73317452567,461.048127231219
28/06/2021,15:26:51,080,892.64,478.332729167076,468.578158133371,461.072979251281
28/06/2021,15:26:51,240,892.8,478.204396310164,468.522191162109,460.96472632806
28/06/2021,15:26:51,400,892.96,478.056081033831,468.452536097935,460.910031552346
28/06/2021,15:26:51,560,893.12,477.996177635001,468.357200055804,460.830568023075
28/06/2021,15:26:51,720,893.28,477.95426825902,468.253758021763,460.904753628156
28/06/2021,15:26:51,880,893.44,477.842556900715,468.336943359375,460.774993896484
28/06/2021,15:26:52,040,893.6,477.844388415466,468.255767473493,460.715351635257
28/06/2021,15:26:52,200,893.76,477.842046383038,468.217526506696,460.611632290265
28/06/2021,15:26:52,360,893.92,477.818743221724,468.200345633371,460.722112592482
28/06/2021,15:26:52,520,894.08,477.792466513476,468.132747279576,460.621760690449
28/06/2021,15:26:52,680,894.24,477.722513936872,468.004468994141,460.414239744477
28/06/2021,15:26:52,840,894.4,477.672807243002,467.948803187779,460.395872204509
28/06/2021,15:26:53,000,894.56,477.394019658841,467.790744977679,460.311345586714
28/06/2021,15:26:53,160,894.72,477.444663349708,467.785773577009,460.275143048621
28/06/2021,15:26:53,320,894.88,477.405242459858,467.678853934152,460.113076115286
28/06/2021,15:26:53,480,895.04,477.265672386591,467.536597551618,460.087276433477
28/06/2021,15:26:53,640,895.2,477.136660935292,467.538615373884,459.998227353128
28/06/2021,15:26:53,800,895.36,477.126640128131,467.431085902623,459.904770604822
28/06/2021,15:26:53,960,895.52,476.9933399603,467.351086425781,459.782718885813
28/06/2021,15:26:54,120,895.68,477.172861377199,467.499586181641,459.914428710938
28/06/2021,15:26:54,280,895.84,477.064191195234,467.414859095982,459.872339513918
28/06/2021,15:26:54,440,896,477.015263543057,467.468682163783,459.905008682352
28/06/2021,15:26:54,600,896.16,476.996032101425,467.360458984375,459.845575597902
28/06/2021,15:26:54,760,896.32,477.134842762396,467.374256068638,459.912302383524
28/06/2021,15:26:54,920,896.48,477.111999818428,467.271035679409,459.664757734892
28/06/2021,15:26:55,080,896.64,476.976170065415,467.210685337612,459.598927478917
28/06/2021,15:26:55,240,896.8,476.935447961242,467.1125113351,459.578634097876
28/06/2021,15:26:55,400,896.96,476.88350397618,466.898748779297,459.572877189182
28/06/2021,15:26:55,560,897.12,476.780482613262,466.927663922991,459.456836018341
28/06/2021,15:26:55,720,897.28,476.780116555679,466.810625,459.412009333933
28/06/2021,15:26:55,880,897.44,476.697144321461,466.874732666016,459.500165724596
28/06/2021,15:26:56,040,897.6,476.660099508774,466.803640311105,459.324466932688
28/06/2021,15:26:56,200,897.76,476.606346705451,466.762427804129,459.321467923802
28/06/2021,15:26:56,360,897.92,476.576625498096,466.777116699219,459.227835143639
28/06/2021,15:26:56,520,898.08,476.451740360739,466.646046142578,459.15899779465
28/06/2021,15:26:56,680,898.24,476.466003878033,466.747934919085,459.048073269674
28/06/2021,15:26:56,840,898.4,476.339949871427,466.624538748605,459.046011615273
28/06/2021,15:26:57,000,898.56,476.316665112673,466.536416190011,458.970238894027
28/06/2021,15:26:57,160,898.72,476.157837680836,466.502133265904,458.838743096156
28/06/2021,15:26:57,320,898.88,476.118934209622,466.372269984654,458.808967034548
28/06/2021,15:26:57,480,899.04,476.032631112104,466.286876743862,458.723433336675
28/06/2021,15:26:57,640,899.2,475.961938905956,466.22208757673,458.666025528055
28/06/2021,15:26:57,800,899.36,475.897563225061,466.189383021763,458.58921440074
28/06/2021,15:26:57,960,899.52,475.813488984228,466.104763881138,458.564615413843
28/06/2021,15:26:58,120,899.68,475.821535196736,466.076086425781,458.454447361018
28/06/2021,15:26:58,280,899.84,475.758126723706,465.914148646763,458.4265280212
28/06/2021,15:26:58,440,900,475.574612411422,465.83740914481,458.387272916882
28/06/2021,15:26:58,600,900.16,475.517526137769,465.759670584542,458.282196449128
28/06/2021,15:26:58,760,900.32,475.501299680777,465.763583461217,458.276108293344
28/06/2021,15:26:58,920,900.48,475.470241374107,465.741206054688,458.179317651206
28/06/2021,15:26:59,080,900.64,475.402684350709,465.687471575056,458.186855493002
28/06/2021,15:26:59,240,900.8,475.300700892156,465.589400460379,458.168391549824
28/06/2021,15:26:59,400,900.96,475.205420872674,465.47294921875,458.072013400248
28/06/2021,15:26:59,560,901.12,475.211758254161,465.438577880859,458.077115292581
28/06/2021,15:26:59,720,901.28,475.146401103417,465.38531476702,457.949061917943
28/06/2021,15:26:59,880,901.44,475.195167426488,465.394919956752,458.069455986781
28/06/2021,15:27:00,040,901.6,475.226322653306,465.539641462054,457.983318202543
28/06/2021,15:27:00,200,901.76,475.083242751845,465.530472063337,457.919230884274
28/06/2021,15:27:00,360,901.92,475.116430541379,465.286711774554,457.91667751287
28/06/2021,15:27:00,520,902.08,474.961142535186,465.202305559431,457.861414018846
28/06/2021,15:27:00,680,902.24,474.951041830245,465.140697021484,457.736111470406
28/06/2021,15:27:00,840,902.4,474.884239771857,465.064120744978,457.60712761279
28/06/2021,15:27:01,000,902.56,474.900567902992,465.092378104074,457.688586304519
28/06/2021,15:27:01,160,902.72,474.752970019777,464.9212777274,457.632499442195
28/06/2021,15:27:01,320,902.88,474.808638836271,464.972756522042,457.636074647209
28/06/2021,15:27:01,480,903.04,474.82307549098,464.972148960659,457.642648052696
28/06/2021,15:27:01,640,903.2,474.704191735042,464.879733189174,457.57758437403
28/06/2021,15:27:01,800,903.36,474.64786932097,464.891324114118,457.590588904375
28/06/2021,15:27:01,960,903.52,474.610447869229,464.908448486328,457.515267479499
28/06/2021,15:27:02,120,903.68,474.663366883244,464.882008405413,457.404012920051
28/06/2021,15:27:02,280,903.84,474.564761367875,464.833282470703,457.271009634662
28/06/2021,15:27:02,440,904,474.417061043744,464.797464599609,457.318522472255
28/06/2021,15:27:02,600,904.16,474.393579224246,464.651463448661,457.248848820364
28/06/2021,15:27:02,760,904.32,474.308048880879,464.561361781529,457.09441572783
28/06/2021,15:27:02,920,904.48,474.21313951962,464.416657714844,457.21567095826
28/06/2021,15:27:03,080,904.64,474.176088572747,464.52769077846,457.154616198003
28/06/2021,15:27:03,240,904.8,474.107464967661,464.419023088728,456.951622160855
28/06/2021,15:27:03,400,904.96,474.042833184477,464.392830984933,456.949284433529
28/06/2021,15:27:03,560,905.12,473.980933414632,464.278103550502,456.833093100036
28/06/2021,15:27:03,720,905.28,473.943367042733,464.217497035435,456.811964628712
28/06/2021,15:27:03,880,905.44,473.938431322874,464.242238071987,456.752607737156
28/06/2021,15:27:04,040,905.6,473.943822199376,464.256704973493,456.835196791895
28/06/2021,15:27:04,200,905.76,473.843342229949,464.005750209263,456.67557571108
28/06/2021,15:27:04,360,905.92,474.015676220458,464.217103097098,456.996754627354
28/06/2021,15:27:04,520,906.08,473.987333518177,464.254695870536,456.93544986548
28/06/2021,15:27:04,680,906.24,473.946938672856,464.199355817522,456.932573937422
28/06/2021,15:27:04,840,906.4,473.892971173004,464.389114990234,456.957092285156
28/06/2021,15:27:05,000,906.56,473.912829221793,464.256695905413,456.840656002626
28/06/2021,15:27:05,160,906.72,473.777099609375,464.214510846819,456.802678392423
28/06/2021,15:27:05,320,906.88,473.794334833346,464.086070382254,456.683187724739
28/06/2021,15:27:05,480,907.04,473.718237488713,463.956728690011,456.642521738217
28/06/2021,15:27:05,640,907.2,473.619985455844,463.849706159319,456.44859384701
28/06/2021,15:27:05,800,907.36,473.54918421453,463.875423060826,456.476871111535
28/06/2021,15:27:05,960,907.52,473.450222456276,463.889357212612,456.340725728218
28/06/2021,15:27:06,120,907.68,473.44393215467,463.707515171596,456.355790498241
28/06/2021,15:27:06,280,907.84,473.470817680934,463.778411516462,456.318885045336
28/06/2021,15:27:06,440,908,473.353397388554,463.653299037388,456.209805115959
28/06/2021,15:27:06,600,908.16,473.259427631321,463.637375662667,456.126148956501
28/06/2021,15:27:06,760,908.32,473.207520144669,463.60297555106,456.092195422444
28/06/2021,15:27:06,920,908.48,473.052949224884,463.473990827288,455.996506848872
28/06/2021,15:27:07,080,908.64,473.104006053215,463.421290631975,455.98779236244
28/06/2021,15:27:07,240,908.8,473.04598983688,463.439974539621,456.111039925885
28/06/2021,15:27:07,400,908.96,472.855235650911,463.345940464565,455.912791473187
28/06/2021,15:27:07,560,909.12,472.89275632312,463.225695452009,455.915722373306
28/06/2021,15:27:07,720,909.28,472.815537495829,463.250162179129,455.783265776982
28/06/2021,15:27:07,880,909.44,472.750448562392,462.973198765346,455.700814354499
28/06/2021,15:27:08,040,909.6,472.649085270101,463.066313825335,455.670133072809
28/06/2021,15:27:08,200,909.76,472.583716771111,463.003215332031,455.528398324322
28/06/2021,15:27:08,360,909.92,472.402799673416,462.733728899275,455.369186704522
28/06/2021,15:27:08,520,910.08,472.398825947364,462.807860456194,455.483050820054
28/06/2021,15:27:08,680,910.24,472.351752506429,462.688908865792,455.326298391582
28/06/2021,15:27:08,840,910.4,472.320765816387,462.582676827567,455.280662081889
28/06/2021,15:27:09,000,910.56,472.241482988674,462.551775774275,455.258132833519
28/06/2021,15:27:09,160,910.72,472.114910950014,462.50411429269,455.102818166973
28/06/2021,15:27:09,320,910.88,472.0234966949,462.391894182478,454.988967188147
28/06/2021,15:27:09,480,911.04,471.996772651097,462.349330357143,454.989576731297
28/06/2021,15:27:09,640,911.2,471.913107407153,462.249924839565,455.070757733276
28/06/2021,15:27:09,800,911.36,471.887549165505,462.266478097098,455.028440159678
28/06/2021,15:27:09,960,911.52,471.892585946088,462.345621686663,454.956664836959
28/06/2021,15:27:10,120,911.68,471.852453797307,462.131600864955,454.729592228567
28/06/2021,15:27:10,280,911.84,471.77044831089,461.978784179688,454.712357881053
28/06/2021,15:27:10,440,912,471.649587966689,461.956845877511,454.635144366334
28/06/2021,15:27:10,600,912.16,471.618843577016,461.927855050223,454.649792399627
28/06/2021,15:27:10,760,912.32,471.582009780347,461.884325648717,454.574619520579
28/06/2021,15:27:10,920,912.48,471.522987250707,461.94085117885,454.581342684512
28/06/2021,15:27:11,080,912.64,471.500432000088,461.856186523437,454.409188782143
28/06/2021,15:27:11,240,912.8,471.417025005398,461.759982386998,454.466022415666
28/06/2021,15:27:11,400,912.96,471.337120784587,461.743499058315,454.482201784652
28/06/2021,15:27:11,560,913.12,471.305943014634,461.844952392578,454.389622164088
28/06/2021,15:27:11,720,913.28,471.200468743866,461.833185337612,454.289672851563
28/06/2021,15:27:11,880,913.44,471.265539581452,461.811982073103,454.353171039101
28/06/2021,15:27:12,040,913.6,471.1775814804,461.784502825056,454.25061722307
28/06/2021,15:27:12,200,913.76,471.097051879269,461.599120919364,454.240308748965
28/06/2021,15:27:12,360,913.92,471.014749804933,461.51358694894,454.005147567648
28/06/2021,15:27:12,520,914.08,470.962368912433,461.324241594587,453.895973862402
28/06/2021,15:27:12,680,914.24,470.865840892696,461.282355433873,453.908501631377
28/06/2021,15:27:12,840,914.4,470.863022387327,461.379238106864,453.868689934939
28/06/2021,15:27:13,000,914.56,470.752308141047,461.157611083984,453.900334238217
28/06/2021,15:27:13,160,914.72,470.734966795648,461.115419398717,453.780267778611
28/06/2021,15:27:13,320,914.88,470.778595890831,461.125755092076,453.791095657854
28/06/2021,15:27:13,480,915.04,470.629635911491,461.045207868304,453.825924500724
28/06/2021,15:27:13,640,915.2,470.562380230007,460.944315534319,453.621139829522
28/06/2021,15:27:13,800,915.36,470.493084471429,460.922823137556,453.618004400999
28/06/2021,15:27:13,960,915.52,470.45798281569,461.001176583426,453.561202093465
28/06/2021,15:27:14,120,915.68,470.350221260109,460.85358328683,453.54787136861
28/06/2021,15:27:14,280,915.84,470.344053335525,460.781225062779,453.524423157143
28/06/2021,15:27:14,440,916,470.354486053313,460.654260777065,453.429807145075
28/06/2021,15:27:14,600,916.16,470.283389450917,460.649214041574,453.510767248293
28/06/2021,15:27:14,760,916.32,470.236964546855,460.630994698661,453.334054909005
28/06/2021,15:27:14,920,916.48,470.227275445833,460.678886544364,453.351204373189
28/06/2021,15:27:15,080,916.64,470.126033150371,460.644898507254,453.317963657
28/06/2021,15:27:15,240,916.8,470.073543069351,460.673916190011,453.253203133084
28/06/2021,15:27:15,400,916.96,470.04805935807,460.549084472656,453.09985513245
28/06/2021,15:27:15,560,917.12,469.923433083386,460.446107700893,453.102279966241
28/06/2021,15:27:15,720,917.28,469.82728093593,460.298356933594,453.046773140004
28/06/2021,15:27:15,880,917.44,469.911546563383,460.22285382952,452.967701892979
28/06/2021,15:27:16,040,917.6,469.833280170383,460.181456473214,452.977552199206
28/06/2021,15:27:16,200,917.76,469.765210175634,460.070472237723,452.997271809357
28/06/2021,15:27:16,360,917.92,469.688852741491,460.138153076172,452.889179356051
28/06/2021,15:27:16,520,918.08,469.651311979821,459.993748256138,452.871649129501
